label,label_encoded,cleaned_message,message_length,word_count,capital_count,special_char_count,has_free,has_win,has_winner,has_prize,has_call,has_txt,has_claim,has_urgent,has_guaranteed
ham,0,am only searching for good dual sim mobile pa,46,9,1,0,0,0,0,0,0,0,0,0,0
ham,0,that seems unnecessarily hostile,32,4,1,0,0,0,0,0,0,0,0,0,0
ham,0,dude got a haircut now its breezy up there,43,9,2,0,0,0,0,0,0,0,0,0,0
spam,1,congrats mobile g videophones r yours call now videochat wid ur mates play java games dload polyh music noline rentl bx ip we pm,161,26,6,2,0,0,0,0,1,0,0,0,0
ham,0,appledayno doctor tulsi leafdayno cancer lemondayno fat cup milkdayno bone problms litres watrdayno diseases snd ths whom u care,154,21,27,0,0,0,0,0,0,0,0,0,0
ham,0,i thought we were doing a king of the hill thing there,55,12,0,0,0,0,0,0,0,0,0,0,0
ham,0,nope ill come online now,27,5,1,0,0,0,0,0,0,0,0,0,0
ham,0,also tell him i said happy birthday,35,7,29,0,0,0,0,0,0,0,0,0,0
ham,0,y bishan lei i tot say lavender,39,8,3,1,0,0,0,0,0,0,0,0,0
ham,0,boo what time u get out u were supposed to take me shopping today,70,15,2,1,0,0,0,0,0,0,0,0,0
ham,0,now u sound like manky scouse boy stevelike i is travelling on da bus homewot has u inmind recreation dis eve,115,22,2,2,0,0,0,0,0,0,0,0,0
ham,0,fyi im taking a quick shower be at epsilon in like ltgt min,68,13,2,0,0,0,0,0,0,0,0,0,0
ham,0,on a tuesday night r u real,29,8,1,0,0,0,0,0,0,0,0,0,0
ham,0,yes when is the appt again,27,6,1,1,0,0,0,0,0,0,0,0,0
ham,0,just got outta class gonna go gym,34,7,1,0,0,0,0,0,0,0,0,0,0
ham,0,i want to sent ltgt mesages today thats y sorry if i hurts,66,13,3,0,0,0,0,0,0,0,0,0,0
ham,0,all write or wat,21,5,1,0,0,0,0,0,0,0,0,0,0
ham,0,ha i wouldnt say that i just didnt read anything into way u seemed i dont like be judgementali save that for fridays in the pub,139,27,4,2,0,0,0,0,0,0,0,0,0
ham,0,its a valentine game send dis msg to all ur friends if answers r d same then someone really loves u ques which colour suits me the best,150,33,3,1,0,0,0,0,0,0,0,0,0
ham,0,hidid you asked to waheeda fathima about leave,49,8,1,1,0,0,0,0,0,0,0,0,0
ham,0,enjoy urself tmr,19,3,1,0,0,0,0,0,0,0,0,0,0
ham,0,you still around i could use a halfth,40,8,2,1,0,0,0,0,0,0,0,0,0
ham,0,you give us back my id proof and ltgt rs we wont allow you to work we will come to your home within days,113,24,3,0,0,0,0,0,0,0,0,0,0
ham,0,bot notes oredi cos i juz rem i got,44,10,2,0,0,0,0,0,0,0,0,0,0
ham,0,yes rent is very expensive so its the way we save,51,11,2,0,0,0,0,0,0,0,0,0,0
ham,0,hows the pain deary r u smiling,33,7,1,2,0,0,0,0,0,0,0,0,0
ham,0,fun fact although you would think armand would eventually build up a tolerance or some shit considering how much he smokes he gets fucked up in like hits,157,29,1,0,0,0,0,0,0,0,0,0,0
spam,1,important information orange user xxxxxxx today is your lucky dayfind out why log onto theres a fantastic surprise awaiting you,163,22,35,2,0,0,0,0,0,0,0,0,0
ham,0,great so should i send you my account number,46,9,2,0,0,0,0,0,0,0,0,0,0
ham,0,hellogorgeous hows u my fone was on charge lst nitw wen u texd me hopeu ad a nice wkend as im sure u did lookin ward cin u mrw luv jaz,142,32,104,1,0,0,0,0,0,0,0,0,0
spam,1,our dating service has been asked contact u by someone shy call now all will be revealed pobox m uz p,126,23,15,1,0,0,0,0,1,0,0,0,0
ham,0,only send me the contents page,36,7,1,0,0,0,0,0,0,0,0,0,0
ham,0,night sweet sleep well ive just been to see the exorcism of emily rose and may never sleep again hugs and snogs,117,22,7,3,0,0,0,0,0,0,0,0,0
ham,0,dont think about what u have got think about how to use it that you have got good ni,90,19,16,0,0,0,0,0,0,0,0,0,0
ham,0,i cant right this second gotta hit people up first,52,10,1,0,0,0,0,0,0,0,0,0,0
ham,0,evry emotion dsnt hav wordsevry wish dsnt hav prayrs if u smiled world is wit uothrwise even d drop of tear dsnt lik stay wit uso b happy good morning keep smiling,180,33,16,0,0,0,0,0,0,0,0,0,0
ham,0,so what about you what do you remember,39,8,2,0,0,0,0,0,0,0,0,0,0
ham,0,ujhhhhhhh computer shipped out with address to sandiago and parantella lane wtf poop,87,13,3,0,0,0,0,0,0,0,0,0,0
ham,0,mm yes dear look how i am hugging you both p,47,11,2,0,0,0,0,0,0,0,0,0,0
ham,0,i like dis sweater fr mango but no more my size already so irritating,70,14,1,0,0,0,0,0,0,0,0,0,0
ham,0,i dont have her number and its gonna be a massive pain in the ass and id rather not get involved if thats possible,121,26,1,0,0,0,0,0,0,0,0,0,0
ham,0,anytime lor,14,2,1,0,0,0,0,0,0,0,0,0,0
spam,1,do you want a new video handset any time any network mins unlimited text camcorder reply or call now for del sat am,135,25,21,4,0,0,0,0,1,0,0,0,0
spam,1,ur balance is now next question complete the landmark big a bob b barry or c ben text a b or c to good luck,133,28,16,2,0,0,0,0,0,0,0,0,0
ham,0,me fineabsolutly fine,23,3,1,0,0,0,0,0,0,0,0,0,0
ham,0,k and youre sure i dont have to have consent forms to do it v,64,15,3,0,0,0,0,0,0,0,0,0,0
spam,1,ur tonexs subscription has been renewed and you have been charged you can choose more polys this month billing msg,146,23,19,0,0,0,0,0,0,0,0,0,0
spam,1,if you dont your prize will go to another customer tc at pmin polo ltd suite london wj hl please call back if busy,144,27,12,0,0,0,0,1,1,0,0,0,0
ham,0,how much is torch in ja,25,6,1,0,0,0,0,0,0,0,0,0,0
ham,0,doing nothing then u not having dinner w us,45,9,1,1,0,0,0,0,0,0,0,0,0
ham,0,how are you just checking up on you,36,8,2,0,0,0,0,0,0,0,0,0,0
ham,0,done it but internet connection v slow and cant send it will try again later or first thing tomo,101,19,2,0,0,0,0,0,0,0,0,0,0
ham,0,mathews or tait or edwards or anderson,38,7,1,0,0,0,0,0,0,0,0,0,0
ham,0,yeah sure thing mate haunt got all my stuff sorted but im going sound anyway promoting hex for by the way who is this dont know number joke,142,28,1,1,0,0,0,0,0,0,0,0,0
ham,0,no need lar i go engin cos my sis at arts today,51,12,2,1,0,0,0,0,0,0,0,0,0
ham,0,thanks honey but still havent heard anything i will leave it a bit longer so not crowd him and will try later great advice thanks hope cardiff is still there,163,32,2,1,0,0,0,0,0,0,0,0,0
spam,1,do you want a new nokia i colour phone delivered tomorrow with free minutes to any mobile free text free camcorder reply or call,156,29,22,1,1,0,0,0,1,0,0,0,0
ham,0,im on the snowboarding trip i was wondering if your planning to get everyone together befor we goa meet and greet kind of affair cheers,146,27,3,1,0,0,0,0,0,0,0,0,0
ham,0,sim watching it in live,27,5,1,0,0,0,0,0,0,0,0,0,0
ham,0,see you then were all christmassy here,41,7,0,1,0,0,0,0,0,0,0,0,0
ham,0,k im ready ltgt,25,5,2,1,0,0,0,0,0,0,0,0,0
ham,0,what are your new years plans,30,6,0,1,0,0,0,0,0,0,0,0,0
spam,1,recpt you have ordered a ringtone your order is being processed,72,12,8,0,0,0,0,0,0,0,0,0,0
ham,0,baaaaaaaabe wake up i miss you i crave you i need you,60,14,5,5,0,0,0,0,0,0,0,0,0
ham,0,only just got this message not ignoring you yes i was shopping that is,74,14,3,0,0,0,0,0,0,0,0,0,0
ham,0,dear why you mood off i cant drive so i brother to drive,61,14,2,0,0,0,0,0,0,0,0,0,0
ham,0,when did dad get back,22,5,1,0,0,0,0,0,0,0,0,0,0
ham,0,can you tell shola to please go to college of medicine and visit the academic department tell the academic secretary what the current situation is and ask if she can transfer there she should ask someone to check sagamu for the same thing and lautech its vital she completes her medical education in nigeria its less expensive much less expensive unless she will be getting citizen rates in new zealand,408,70,8,0,0,0,0,0,0,0,0,0,0
ham,0,yes just finished watching days of our lives i love it,56,11,2,0,0,0,0,0,0,0,0,0,0
ham,0,juz go google n search qet,31,7,1,0,0,0,0,0,0,0,0,0,0
ham,0,many times we lose our best ones bcoz we are,45,10,1,0,0,0,0,0,0,0,0,0,0
ham,0,good friends care for each other close friends understand each other and true friends stay forever beyond words beyond time gud ni,138,22,36,0,0,0,0,0,0,0,0,0,0
ham,0,just getting back home,22,4,1,0,0,0,0,0,0,0,0,0,0
ham,0,sorry ill call later ltgt mins,38,6,2,0,0,0,0,0,1,0,0,0,0
ham,0,dun need to use dial up juz open da browser n surf,53,12,1,0,0,0,0,0,0,0,0,0,0
spam,1,as one of our registered subscribers u can enter the draw a gb gift voucher by replying with enter to unsubscribe text stop,132,25,13,0,0,0,0,0,0,0,0,0,0
ham,0,awesome plan to get here any time after like ltgt ill text you details in a wee bit,93,19,2,0,0,0,0,0,0,0,0,0,0
ham,0,take care and sleep wellyou need to learn to change in lifeyou only need to get convinced on thati will wait but no more conversations between usget convinced by that timeyour family is over for you in many sensesrespect them but not overemphasiseor u have no role in my life,283,50,23,0,0,0,0,0,0,0,0,0,0
spam,1,for your chance to win a free bluetooth headset then simply reply back with adp,81,15,13,0,1,1,0,0,0,0,0,0,0
ham,0,you also didnt get na hi hi hi hi hi,36,10,1,0,0,0,0,0,0,0,0,0,0
ham,0,ya but it cant display internal subs so i gotta extract them,60,12,1,0,0,0,0,0,0,0,0,0,0
ham,0,if i said anything wrong sorry de,36,7,1,0,0,0,0,0,0,0,0,0,0
ham,0,how stupid to say that i challenge godyou dont think at all on what i write instead you respond immed,103,20,2,0,0,0,0,0,0,0,0,0,0
ham,0,yeah i should be able to ill text you when im ready to meet up,65,15,4,0,0,0,0,0,0,0,0,0,0
ham,0,v skint too but fancied few bevieswaz gona go meet othrs in spoon but jst bin watchng planet earthsofa is v comfey if i dont make it hav gd night,149,30,2,0,0,0,0,0,0,0,0,0,0
ham,0,says that hes quitting at leasttimes a day so i wudnt take much notice of that nah she didnt mind are you gonna see him again do you want to come to taunton tonight u can tell me all about,200,41,4,3,0,0,0,0,0,0,0,0,0
ham,0,when you get free call me,26,6,1,0,1,0,0,0,1,0,0,0,0
ham,0,how have your little darlings been so far this week need a coffee run tomocant believe its that time of week already,124,23,3,2,0,0,0,0,0,0,0,0,0
ham,0,still at west coast haiz ll take forever to come back,65,11,3,0,0,0,0,0,0,0,0,0,0
ham,0,mmm fuck merry christmas to me,39,8,6,0,0,0,0,0,0,0,0,0,0
ham,0,alright thanks for the advice enjoy your night out ima try to get some sleep,83,15,3,0,0,0,0,0,0,0,0,0,0
ham,0,update your face book status frequently,42,7,1,0,0,0,0,0,0,0,0,0,0
ham,0,just now saw your messageit k da,35,7,1,0,0,0,0,0,0,0,0,0,0
ham,0,was it something u ate,23,5,1,1,0,0,0,0,0,0,0,0,0
ham,0,so what did the bank say about the money,41,9,1,1,0,0,0,0,0,0,0,0,0
ham,0,aiyar dun disturb u liao thk u have lots do aft ur cupboard come,72,15,2,0,0,0,0,0,0,0,0,0,0
ham,0,hey they r not watching movie tonight so ill prob b home early,66,13,1,0,0,0,0,0,0,0,0,0,0
ham,0,yar lor how u noe u used dat route too,43,10,3,2,0,0,0,0,0,0,0,0,0
ham,0,mro i am not coming to gym machan goodnight,46,9,1,0,0,0,0,0,0,0,0,0,0
ham,0,dont think you need yellow card for uk travel ask someone that has gone before if you do its just ltgt bucks,116,22,3,0,0,0,0,0,0,0,0,0,0
ham,0,can u look me in da lib i got stuff havent finish yet,56,14,1,0,0,0,0,0,0,0,0,0,0
ham,0,sounds great im going to sleep now have a good night,55,11,3,2,0,0,0,0,0,0,0,0,0
spam,1,dont b floppy b snappy happy only gay chat service with photo upload call pmin stop our texts call,137,23,2,1,0,0,0,0,1,0,0,0,0
ham,0,how come u got nothing to do,29,7,1,1,0,0,0,0,0,0,0,0,0
ham,0,nothing will ever be easy but dont be looking for a reason not to take a risk on life and love,96,21,2,0,0,0,0,0,0,0,0,0,0
ham,0,i want to grasp your pretty booty,36,8,0,0,0,0,0,0,0,0,0,0,0
ham,0,ive got it down to a tea not sure which flavour,49,11,1,0,0,0,0,0,0,0,0,0,0
ham,0,im going orchard now laready me reaching soon u reaching,61,11,2,1,0,0,0,0,0,0,0,0,0
ham,0,dear i am not denying your words please,39,8,1,0,0,0,0,0,0,0,0,0,0
ham,0,you know my old dom i told you about yesterday his name is roger he got in touch with me last night and wants me to meet him today at pm,141,33,6,2,0,0,0,0,0,0,0,0,0
ham,0,come back to tampa ffffuuuuuuu,30,5,26,0,0,0,0,0,0,0,0,0,0
ham,0,celebrate my bday y else,30,6,1,1,0,0,0,0,0,0,0,0,0
ham,0,merry christmas to u too annie,31,6,1,1,0,0,0,0,0,0,0,0,0
ham,0,please tell me you have some of that special stock you were talking about,73,14,1,0,0,0,0,0,0,0,0,0,0
ham,0,i sent them do you like,25,6,2,1,0,0,0,0,0,0,0,0,0
ham,0,awesome be there in a minute,29,6,1,0,0,0,0,0,0,0,0,0,0
ham,0,and that is the problem you walk around in julianaland oblivious to what is going on around you i say the same things constantly and they go in one ear and out the other while you go off doing whatever you want to do its not that you dont know why im upsetits that you dont listen when i tell you what is going to upset me then you want to be surprised when im mad,379,76,11,0,0,0,0,0,0,0,0,0,0
ham,0,ive told you everything will stop just dont let her get dehydrated,69,12,2,0,0,0,0,0,0,0,0,0,0
ham,0,or i guess ltgt min,26,5,2,0,0,0,0,0,0,0,0,0,0
ham,0,im home ard wat time will u reach,36,8,2,1,0,0,0,0,0,0,0,0,0
ham,0,if you want to mapquest it or something look up usf dogwood drive thats the tiny street where the parking lot is,116,22,1,0,0,0,0,0,0,0,0,0,0
ham,0,aight should i just plan to come up later tonight,50,10,2,1,0,0,0,0,0,0,0,0,0
ham,0,die i accidentally deleted e msg i suppose put in e sim archive haiz i so sad,89,18,4,0,0,0,0,0,0,0,0,0,0
spam,1,welcome to ukmobiledate this msg is free giving you free calling to future mgs billed at p daily to cancel send go stop to,149,26,9,0,1,0,0,0,0,0,0,0,0
ham,0,this is wishing you a great day moji told me about your offer and as always i was speechless you offer so easily to go to great lengths on my behalf and its stunning my exam is next friday after that i will keep in touch more sorry,237,48,6,0,0,0,0,0,0,0,0,0,0
ham,0,thanks again for your reply today when is ur visa coming in and r u still buying the gucci and bags my sister things are not easy uncle john also has his own bills so i really need to think about how to make my own money later sha,236,49,5,0,0,0,0,0,0,0,0,0,0
ham,0,sorry i flaked last night shits seriously goin down with my roommate what you up to tonight,95,17,2,1,0,0,0,0,0,0,0,0,0
ham,0,he said i look pretty wif long hair wat but i thk hes cutting quite short me leh,85,19,2,0,0,0,0,0,0,0,0,0,0
ham,0,cheers for callin babesozi culdnt talkbut i wannatell u details later wenwecan chat properly x,95,15,80,0,0,0,0,0,0,0,0,0,0
ham,0,hey u still at the gym,23,6,1,1,0,0,0,0,0,0,0,0,0
ham,0,much better now thanks lol,26,5,1,0,0,0,0,0,0,0,0,0,0
ham,0,nothing smsing u n xy lor sorry lor da guys neva c u in person but they sort of know u lor so u wan meet them xy ask me bring u along our next meeting,160,39,3,0,0,0,0,0,0,0,0,0,0
ham,0,lemme know when i can swing by and pick up im free basically any time after all this semester,97,20,3,0,1,0,0,0,0,0,0,0,0
ham,0,wa u so efficient gee thanx,39,6,4,0,0,0,0,0,0,0,0,0,0
spam,1,you have received your mobile content enjoy,47,8,2,0,0,0,0,0,0,0,0,0,0
ham,0,s but not able to sleep,24,6,1,0,0,0,0,0,0,0,0,0,0
spam,1,want explicit sex in secs ring now costs pmin,65,11,6,2,0,0,0,0,0,0,0,0,0
ham,0,we will meet soon princess ttyl,33,6,2,2,0,0,0,0,0,0,0,0,0
ham,0,ill pick you up at about pm to go to taunton if you still want to come,76,17,1,0,0,0,0,0,0,0,0,0,0
ham,0,oh only outside players allowed to play know,49,9,1,0,0,0,0,0,0,0,0,0,0
ham,0,i anything lor,15,3,1,0,0,0,0,0,0,0,0,0,0
ham,0,erutupalam thandiyachu,22,2,1,0,0,0,0,0,0,0,0,0,0
ham,0,y cant u try new invention to flyim not joking,51,10,1,0,0,0,0,0,0,0,0,0,0
ham,0,noits ful of song lyrics,28,5,1,0,0,0,0,0,0,0,0,0,0
ham,0,what do u reckon as need arrange transport if u cant do it thanks,69,15,1,0,0,0,0,0,0,0,0,0,0
ham,0,true lov n care wil nevr go unrecognized though somone often makes mistakes when valuing it but they will definitly undrstnd once when they start missing it,159,27,1,0,0,0,0,0,0,0,0,0,0
ham,0,shopping eh ger i toking abt syd lehhaha,44,8,3,1,0,0,0,0,0,0,0,0,0
ham,0,what not under standing,24,4,1,0,0,0,0,0,0,0,0,0,0
ham,0,have good weekend,20,4,0,0,0,0,0,0,0,0,0,0,0
ham,0,miss call miss call khelate kintu opponenter miss call dhorte lage thats d rule one with great phone receiving quality wins,126,21,3,0,0,0,0,0,1,0,0,0,0
ham,0,call me when you get the chance plz lt,41,9,1,0,0,0,0,0,1,0,0,0,0
ham,0,the new deus ex game comin early next yr,40,9,1,0,0,0,0,0,0,0,0,0,0
ham,0,my computer just fried the only essential part we dont keep spares of because my fucking idiot roommates looovvve leaving the thing running on full ltgt,162,27,1,0,0,0,0,0,0,0,0,0,0
ham,0,my friend shes studying at warwick weve planned to go shopping and to concert tmw but it may be canceled havnt seen for ages yeah we should get together sometime,171,30,1,1,0,0,0,0,0,0,0,0,0
ham,0,probably a couple hours tops,28,5,1,0,0,0,0,0,0,0,0,0,0
ham,0,lol grins im not babe but thanks for thinking of me,62,13,4,1,0,0,0,0,0,0,0,0,0
ham,0,man this bus is so so so slow i think youre gonna get there before me,71,16,2,0,0,0,0,0,0,0,0,0,0
ham,0,hope this text meets you smiling if not then let this text give you a reason to smile have a beautiful day,109,22,3,0,0,0,0,0,0,0,0,0,0
ham,0,in case you wake up wondering where i am i forgot i have to take care of something for grandma today should be done before the parade,135,27,4,0,0,0,0,0,0,0,0,0,0
spam,1,latest nokia mobile or ipod mp player proze guaranteed reply with win to now norcorp ltdmtmsgrcvd,125,18,28,2,0,1,0,0,0,0,0,0,1
spam,1,sms services for your inclusive text credits pls goto login qxj unsubscribe with stop no extra charge help comuk cm ae,158,22,24,0,0,0,0,0,0,0,0,0,0
ham,0,nvm take ur time,17,4,1,0,0,0,0,0,0,0,0,0,0
ham,0,so wats da decision,21,4,1,1,0,0,0,0,0,0,0,0,0
ham,0,wot is u up then bitch,25,7,1,1,0,0,0,0,0,0,0,0,0
ham,0,she told to hr that he want posting in chennaibecause im working here,74,13,1,0,0,0,0,0,0,0,0,0,0
spam,1,mobile club choose any of the top quality items for your mobile cfcaa,73,13,3,0,0,0,0,0,0,0,0,0,0
ham,0,when are you guys leaving,26,5,1,1,0,0,0,0,0,0,0,0,0
ham,0,he neva grumble but i sad lor hee buy tmr lor aft lunch but we still meetin lunch tmr a not neva hear fr them lei got a lot of work ar,149,34,6,1,0,0,0,0,0,0,0,0,0
ham,0,not able to do anything,24,5,1,0,0,0,0,0,0,0,0,0,0
ham,0,takin linear algebra today,30,5,1,1,0,0,0,0,0,0,0,0,0
ham,0,this weekend is fine an excuse not to do too much decorating,62,12,1,0,0,0,0,0,0,0,0,0,0
ham,0,sorry i missed you babe i was up late and slept in i hope you enjoy your driving lesson boytoy i miss you too teasing kiss,132,27,5,0,0,0,0,0,0,0,0,0,0
ham,0,now project pa after that only i can come,43,9,2,0,0,0,0,0,0,0,0,0,0
spam,1,money i have won wining number wot do i do next,51,12,1,0,0,0,0,0,0,0,0,0,0
ham,0,sure whenever you show the fuck up gt,42,8,1,0,0,0,0,0,0,0,0,0,0
ham,0,that was random saw my old roomate on campus he graduated,58,11,2,0,0,0,0,0,0,0,0,0,0
ham,0,men always needs a beautiful intelligent caring loving adjustable cooperative wife but the law allows only one wife,125,18,2,0,0,0,0,0,0,0,0,0,0
ham,0,that sucks so what do you got planned for your yo valentine i am your yo valentine arent i,94,19,4,2,0,0,0,0,0,0,0,0,0
ham,0,just got part nottingham hrs miles good thing i love my man so much but only doing mph hey ho,104,22,4,0,0,0,0,0,0,0,0,0,0
ham,0,what to think no one saying clearly ok leave no need to ask her i will go if she come or not,94,22,3,0,0,0,0,0,0,0,0,0,0
ham,0,hi good mornin thanku wish u d same,39,8,2,0,0,0,0,0,0,0,0,0,0
ham,0,do u want meet up morro,26,7,18,0,0,0,0,0,0,0,0,0,0
ham,0,actually i decided i was too hungry so i havent left yet v,60,13,5,0,0,0,0,0,0,0,0,0,0
ham,0,ive sent my part,22,5,2,0,0,0,0,0,0,0,0,0,0
ham,0,cos i was out shopping wif darren jus now n i called him ask wat present he wan lor then he started guessing who i was wif n he finally guessed darren lor,158,34,2,0,0,0,0,0,0,0,0,0,0
spam,1,i want some cock my hubbys away i need a real man satisfy me txt wife to for no strings action txt stop end txt rec ea otbox la ws,163,35,21,1,0,0,0,0,0,1,0,0,0
ham,0,understand his loss is my gain so do you work school,58,12,2,2,0,0,0,0,0,0,0,0,0
ham,0,how are u i have missed u i havent been up much a bit bored with the holiday want go bak college sad isnt itxx,120,28,84,4,0,0,0,0,0,0,0,0,0
ham,0,hiya probably coming home weekend after next,47,8,1,0,0,0,0,0,0,0,0,0,0
ham,0,dont forget though that i love you and i walk beside you watching over you and keeping your heart warm,110,21,5,0,0,0,0,0,0,0,0,0,0
ham,0,i wish things were different i wonder when i will be able to show you how much i value you pls continue the brisk walks no drugs without askin me please and find things to laugh about i love you dearly,205,41,4,0,0,0,0,0,0,0,0,0,0
ham,0,ok both our days so what are you making for dinner tonite am i invited,73,15,4,2,0,0,0,0,0,0,0,0,0
spam,1,gr new service live sex video chat on your mob see the sexiest dirtiest girls live on ur phone details text horny to to cancel send stop to,160,34,5,0,0,0,0,0,0,0,0,0,0
ham,0,i have no money steve mate,31,8,1,2,0,0,0,0,0,0,0,0,0
ham,0,im late tellmiss im on my way,29,7,23,0,0,0,0,0,0,0,0,0,0
ham,0,normally i use to drink more water daily,42,8,1,0,0,0,0,0,0,0,0,0,0
ham,0,dare i ask any luck with sorting out the car,48,10,2,1,0,0,0,0,0,0,0,0,0
ham,0,partys at my place at usf no charge but if you can contribute in any way it is greatly appreciated and yeah we got room for one more,137,28,1,0,0,0,0,0,0,0,0,0,0
ham,0,urgh coach hot smells of chip fat thanks again especially for the duvet not a predictive text word,105,18,2,1,0,0,0,0,0,0,0,0,0
ham,0,hiya how was last night ive been naughty and bought myself clothes and very little ready for more shopping tho what kind of time do you wanna meet,155,29,5,3,0,0,0,0,0,0,0,0,0
spam,1,freemsg hi baby wow just got a new cam moby wanna c a hot pic or fancy a chatim win utxt rply chat to hlp msgp rcv,143,30,14,2,0,1,0,0,0,0,0,0,0
ham,0,ive been trying to reach him without success,45,8,1,0,0,0,0,0,0,0,0,0,0
ham,0,when you and derek done with class,35,7,0,1,0,0,0,0,0,0,0,0,0
ham,0,never y lei i v lazy got wat dat day send me da url cant work one,78,18,5,1,0,0,0,0,0,0,0,0,0
ham,0,never try alone to take the weight of a tear that comes out of ur heart and falls through ur eyes always remember a stupid friend is here to share bslvyl,159,31,20,0,0,0,0,0,0,0,0,0,0
ham,0,hey mate spoke to the mag people were on the is deliver by the end of the month deliver on the th sept talk later,126,25,5,0,0,0,0,0,0,0,0,0,0
ham,0,haha my friend tyler literally just asked if you could get him a dubsack,73,14,1,0,0,0,0,0,0,0,0,0,0
ham,0,hey do u fancy meetin me at at cha hav a lil beverage on me if not txt or ring me and we can meet up lr quite tired got in at vpist love pete x x x,162,42,3,1,0,0,0,0,0,1,0,0,0
ham,0,great have a safe trip dont panic surrender all,50,9,3,0,0,0,0,0,0,0,0,0,0
ham,0,symptoms when u are in love u like listening songs u get stopped where u see the name of your beloved u wont get angry when your,137,27,12,0,0,0,0,0,0,0,0,0,0
ham,0,sun ah thk mayb can if dun have anythin on thk have to book e lesson e pilates is at orchard mrt u noe hor,120,25,4,0,0,0,0,0,0,0,0,0,0
ham,0,try to do something dear you read something for exams,54,10,2,0,0,0,0,0,0,0,0,0,0
ham,0,gettin rdy to ship comp,23,5,1,0,0,0,0,0,0,0,0,0,0
ham,0,i am in hospital da i will return home in evening,52,12,2,0,0,0,0,0,0,0,0,0,0
ham,0,piss is talking is someone that realise u that point this at is itnow read it backwards,90,17,71,0,0,0,0,0,0,0,0,0,0
ham,0,think da you wil do,23,6,2,0,0,0,0,0,0,0,0,0,0
ham,0,im awake oh whats up,24,5,2,0,0,0,0,0,0,0,0,0,0
ham,0,good afternoon my boytoy how goes that walking here and there day did you get that police abstract are you still out and about i wake and miss you babe,156,31,5,3,0,0,0,0,0,0,0,0,0
ham,0,how much u trying to get,25,6,1,1,0,0,0,0,0,0,0,0,0
ham,0,come around ltdecimalgt pm vikkyim otside nw il come by tht time,73,12,8,0,0,0,0,0,0,0,0,0,0
ham,0,tell me again what your address is,34,7,1,0,0,0,0,0,0,0,0,0,0
ham,0,should i buy him a blackberry bold or torch should i buy him new or used let me know plus are you saying i should buy the ltgt g wifi ipad and what are you saying about the about the ltgt g,208,43,5,1,0,0,0,0,0,0,0,0,0
ham,0,but you were together so you should be thinkin about him,56,11,1,0,0,0,0,0,0,0,0,0,0
ham,0,hiya hows it going in sunny africa hope u r avin a good time give that big old silver back a big kiss from me,112,25,0,1,0,0,0,0,0,0,0,0,0
ham,0,at what time should i come tomorrow,35,7,9,0,0,0,0,0,0,0,0,0,0
spam,1,wanna have a laugh try chitchat on your mobile now logon by txting the word chat and send it to no cm po box london wa zf pmsg rcvd,156,32,26,2,0,0,0,0,0,0,0,0,0
ham,0,cha quiteamuzing thatscool babeprobpop in cu satthen hunny brekkie love jen xxx psxtra lrg portions me please,120,19,94,1,0,0,0,0,0,0,0,0,0
ham,0,omg how did u know what i ate,30,8,2,1,0,0,0,0,0,0,0,0,0
spam,1,urgent this is the nd attempt to contact uu have won call b tcsbcmwcnxxcallcostppmmobilesvary max,144,17,26,2,0,0,0,0,1,0,0,1,0
ham,0,but your not here,24,5,0,0,0,0,0,0,0,0,0,0,0
ham,0,not directly behind abt rows behind,46,8,3,0,0,0,0,0,0,0,0,0,0
spam,1,congratulations ur awarded of cd vouchers or gift guaranteed free entry wkly draw txt music to,115,21,9,0,1,0,0,0,0,1,0,0,1
spam,1,had your contract mobile mnths latest motorola nokia etc all free double mins text on orange tariffs text yes for callback no to remove from records,159,28,20,2,1,0,0,0,0,0,0,0,0
spam,1,urgent call from your landline your complimentary ibiza holiday or cash await collection sae tcs po box sk wp ppm,152,26,18,1,0,0,0,0,1,0,0,1,0
ham,0,no plans yet what are you doing,34,8,2,1,0,0,0,0,0,0,0,0,0
ham,0,hi my engagement has been fixd on ltgt th of next month i know its really shocking bthmm njan vilikkamt ws al of a sudn,142,25,3,0,0,0,0,0,0,0,0,0,0
ham,0,not course only maths one day one chapter with in one month we can finish,75,15,2,0,0,0,0,0,0,0,0,0,0
ham,0,wow didnt think it was that common i take it all back ur not a freak unless u chop it off,95,21,3,1,0,0,0,0,0,0,0,0,0
ham,0,noooooooo please last thing i need is stress for once in your life be fair,77,15,4,0,0,0,0,0,0,0,0,0,0
spam,1,u have a secret admirer who is looking make contact with ufind out who they rreveal who thinks ur so specialcall on stopsmsppm,158,24,7,0,0,0,0,0,0,0,0,0,0
ham,0,ill see if i can swing by in a bit got some things to take care of here firsg,79,19,2,0,0,0,0,0,0,0,0,0,0
ham,0,i wanted to wish you a happy new year and i wanted to talk to you about some legal advice to do with when gary and i split but in person ill make a trip to ptbo for that i hope everything is good with you babe and i love ya,229,52,11,0,0,0,0,0,0,0,0,0,0
ham,0,have you not finished work yet or something,44,8,1,1,0,0,0,0,0,0,0,0,0
ham,0,right it wasnt you who phoned it was someone with a number like yours,70,14,1,1,0,0,0,0,0,0,0,0,0
ham,0,its ok i wun b angry msg u aft i come home tonight,53,13,2,0,0,0,0,0,0,0,0,0,0
ham,0,i had a good time too its nice to do something a bit different with my weekends for a change see ya soon,106,23,3,0,0,0,0,0,0,0,0,0,0
